epoch	loss	acc	lr
1	1.1539208889007568	0.25	0.1
1	0.5769604444503784	0.625	0.1
1	10.855047782262167	0.5833333333333334	0.1
1	26.28698629140854	0.4375	0.1
1	27.638847303390502	0.45	0.1
1	30.55665711561839	0.4166666666666667	0.1
1	27.76405985014779	0.4642857142857143	0.1
1	24.830695241689682	0.4375	0.1
1	24.09837688340081	0.4166666666666667	0.1
1	24.012165713310242	0.4	0.1
1	23.341643831946634	0.38636363636363635	0.1
1	22.461550931135815	0.375	0.1
1	21.093406365467953	0.36538461538461536	0.1
1	19.625584610870906	0.35714285714285715	0.1
1	18.391462643941242	0.36666666666666664	0.1
1	17.27343875914812	0.390625	0.1
1	16.57327633044299	0.38235294117647056	0.1
1	15.880442361036936	0.3888888888888889	0.1
1	15.157852932026511	0.3815789473684211	0.1
1	15.336055809259415	0.375	0.1
1	14.654216113544646	0.35714285714285715	0.1
1	14.037022130055862	0.375	0.1
1	13.452416096044624	0.391304347826087	0.1
1	13.401317603886127	0.3958333333333333	0.1
1	12.956963670253753	0.4	0.1
1	12.474523791900047	0.41346153846153844	0.1
1	12.377697300027918	0.4074074074074074	0.1
1	11.960247380392891	0.4107142857142857	0.1
1	12.17445366958092	0.4051724137931034	0.1
1	11.79713515639305	0.4166666666666667	0.1
1	11.468830748911827	0.4112903225806452	0.1
1	11.169947164133191	0.40625	0.1
1	10.898095768509489	0.4015151515151515	0.1
1	10.615857809782028	0.4117647058823529	0.1
1	10.483062551702773	0.40714285714285714	0.1
1	10.213989360464943	0.4097222222222222	0.1
1	9.95582983139399	0.41216216216216217	0.1
1	9.71721372165178	0.4144736842105263	0.1
1	9.508973949994797	0.4166666666666667	0.1
1	9.455759510397911	0.4125	0.1
1	9.260130274586562	0.4146341463414634	0.1
1	9.06887412071228	0.4107142857142857	0.1
1	8.88149981997734	0.4127906976744186	0.1
1	8.71138601682403	0.4090909090909091	0.1
1	8.555198258823818	0.40555555555555556	0.1
1	8.38610296793606	0.4076086956521739	0.1
1	8.237592875957489	0.4095744680851064	0.1
1	8.07956919198235	0.4114583333333333	0.1
1	7.978961503019138	0.40816326530612246	0.1
1	7.870367323160171	0.405	0.1
1	7.756022038413029	0.4068627450980392	0.1
1	7.628854784827966	0.40865384615384615	0.1
1	7.50544240902055	0.4056603773584906	0.1
1	7.3858210146427155	0.4074074074074074	0.1
1	7.289946650375019	0.4	0.1
1	7.194716126791069	0.40625	0.1
1	7.085870483465362	0.40350877192982454	0.1
1	6.972518617736882	0.41379310344827586	0.1
1	6.9792780967082	0.4110169491525424	0.1
1	6.877015986045202	0.4125	0.1
1	6.7833594044701	0.4098360655737705	0.1
1	6.684776982953472	0.41935483870967744	0.1
1	6.592004765593816	0.4246031746031746	0.1
1	6.523484927602112	0.421875	0.1
1	6.437849729794722	0.4269230769230769	0.1
1	6.348936701362783	0.4318181818181818	0.1
1	6.277116400982017	0.4291044776119403	0.1
1	6.203263001406894	0.4264705882352941	0.1
1	6.146955036598703	0.427536231884058	0.1
1	6.08440220781735	0.42857142857142855	0.1
1	6.010206077300327	0.43309859154929575	0.1
1	5.948993357519309	0.4305555555555556	0.1
1	5.882236274137889	0.4315068493150685	0.1
1	5.814376895492141	0.43243243243243246	0.1
1	5.764160118103027	0.4266666666666667	0.1
1	5.711626921829424	0.4243421052631579	0.1
1	5.653445488446719	0.4253246753246753	0.1
1	5.594734809337518	0.42628205128205127	0.1
1	5.5313990372645705	0.43354430379746833	0.1
1	5.469284362345934	0.4375	0.1
1	5.415849417080114	0.4351851851851852	0.1
1	5.363028701485657	0.43597560975609756	0.1
1	5.306051028062062	0.4397590361445783	0.1
1	5.287536355001586	0.4375	0.1
1	5.244147621182835	0.43823529411764706	0.1
1	5.194752680007801	0.436046511627907	0.1
1	5.149275462517793	0.4339080459770115	0.1
1	5.110795235769316	0.4318181818181818	0.1
1	5.063258679395311	0.43258426966292135	0.1
1	5.017949954006407	0.4305555555555556	0.1
1	4.971626942629342	0.4340659340659341	0.1
1	4.930289979214254	0.4320652173913043	0.1
1	4.88749974004684	0.4327956989247312	0.1
1	4.849869875197715	0.42819148936170215	0.1
1	4.813144227078086	0.4263157894736842	0.1
1	4.7728605177253485	0.4296875	0.1
1	4.733195107622245	0.43556701030927836	0.1
1	4.694949369649498	0.4362244897959184	0.1
1	4.656877816927554	0.4393939393939394	0.1
1	4.623556199669838	0.435	0.1
1	4.586436451661704	0.4381188118811881	0.1
1	4.552301599114549	0.4362745098039216	0.1
1	4.5148190977503955	0.4393203883495146	0.1
1	4.486623208110149	0.4375	0.1
1	4.449823687757765	0.44047619047619047	0.1
1	4.413235958454744	0.44575471698113206	0.1
1	4.379242849684207	0.4485981308411215	0.1
1	4.344432011246681	0.4513888888888889	0.1
1	4.313720775306772	0.4518348623853211	0.1
1	4.2840811447663745	0.45227272727272727	0.1
1	4.254911360439953	0.45045045045045046	0.1
1	4.225675852171013	0.45089285714285715	0.1
1	4.19598603776071	0.4491150442477876	0.1
1	4.170694056310151	0.4517543859649123	0.1
1	4.140922901941383	0.45	0.1
1	4.113390300294449	0.4504310344827586	0.1
1	4.084560783500345	0.45085470085470086	0.1
1	4.064003889843569	0.451271186440678	0.1
1	4.040027259778576	0.45168067226890757	0.1
1	4.015633802612623	0.45	0.1
1	3.9868420894480936	0.45454545454545453	0.1
1	3.960817566660584	0.45491803278688525	0.1
1	3.9389951936597747	0.45528455284552843	0.1
1	3.9170425341975306	0.45564516129032256	0.1
1	3.893168988227844	0.458	0.1
1	3.867359398849427	0.4603174603174603	0.1
1	3.844790375138831	0.46062992125984253	0.1
1	3.821304707787931	0.4609375	0.1
1	3.801990831545157	0.45930232558139533	0.1
