epoch	batch	iter	loss	acc	lr
1	59	59	nan	0.75	0.1
1	60	60	nan	0.25	0.1
1	61	61	nan	0.25	0.1
1	62	62	nan	0.25	0.1
1	63	63	nan	0.5	0.1
1	64	64	nan	0.25	0.1
1	65	65	nan	1.0	0.1
1	66	66	nan	1.0	0.1
1	67	67	nan	0.5	0.1
1	68	68	nan	0.25	0.1
1	69	69	nan	0.5	0.1
1	70	70	nan	0.5	0.1
1	71	71	nan	0.5	0.1
1	72	72	nan	0.75	0.1
1	73	73	nan	0.5	0.1
1	74	74	nan	0.5	0.1
1	75	75	nan	0.75	0.1
1	76	76	nan	0.75	0.1
1	77	77	nan	0.5	0.1
1	78	78	nan	0.75	0.1
1	79	79	nan	0.75	0.1
1	80	80	nan	0.25	0.1
1	81	81	nan	0.5	0.1
1	82	82	nan	0.5	0.1
1	83	83	nan	0.75	0.1
1	84	84	nan	0.5	0.1
1	85	85	nan	0.75	0.1
1	86	86	nan	0.5	0.1
1	87	87	nan	0.5	0.1
1	88	88	nan	0.5	0.1
1	89	89	nan	0.75	0.1
1	90	90	nan	0.75	0.1
1	91	91	nan	0.25	0.1
1	92	92	nan	0.5	0.1
1	93	93	nan	0.5	0.1
1	94	94	nan	1.0	0.1
1	95	95	nan	0.25	0.1
1	96	96	nan	0.5	0.1
1	97	97	nan	0.5	0.1
1	98	98	nan	0.25	0.1
1	99	99	nan	0.75	0.1
1	100	100	nan	0.75	0.1
1	101	101	nan	0.5	0.1
1	102	102	nan	0.75	0.1
1	103	103	nan	0.5	0.1
1	104	104	nan	0.25	0.1
1	105	105	nan	0.25	0.1
1	106	106	nan	0.5	0.1
1	107	107	nan	1.0	0.1
1	108	108	nan	0.5	0.1
1	109	109	nan	0.5	0.1
1	110	110	nan	0.5	0.1
1	111	111	nan	0.75	0.1
1	112	112	nan	0.25	0.1
1	113	113	nan	0.75	0.1
1	114	114	nan	0.25	0.1
1	115	115	nan	0.5	0.1
1	116	116	nan	0.75	0.1
1	117	117	nan	0.25	0.1
1	118	118	nan	0.75	0.1
1	119	119	nan	0.75	0.1
1	120	120	nan	0.75	0.1
1	121	121	nan	0.75	0.1
1	122	122	nan	0.25	0.1
1	123	123	nan	0.75	0.1
1	124	124	nan	0.5	0.1
1	125	125	nan	0.5	0.1
1	126	126	nan	0.5	0.1
1	127	127	nan	0.25	0.1
1	128	128	nan	0.5	0.1
1	129	129	nan	0.75	0.1
1	130	130	nan	0.25	0.1
1	131	131	nan	0.5	0.1
1	132	132	nan	0.75	0.1
1	133	133	nan	0.75	0.1
1	134	134	nan	0.75	0.1
1	135	135	nan	0.5	0.1
1	136	136	nan	0.25	0.1
1	137	137	nan	0.25	0.1
1	138	138	nan	0.75	0.1
1	139	139	nan	0.5	0.1
1	140	140	nan	0.5	0.1
1	141	141	nan	0.25	0.1
1	142	142	nan	1.0	0.1
1	143	143	nan	0.5	0.1
1	144	144	nan	0.25	0.1
1	145	145	nan	0.25	0.1
1	146	146	nan	0.5	0.1
1	147	147	nan	0.5	0.1
1	148	148	nan	1.0	0.1
1	149	149	nan	1.0	0.1
1	150	150	nan	0.5	0.1
1	151	151	nan	0.5	0.1
1	152	152	nan	0.25	0.1
1	153	153	nan	0.5	0.1
1	154	154	nan	0.75	0.1
1	155	155	nan	0.25	0.1
1	156	156	nan	0.25	0.1
1	157	157	nan	0.5	0.1
1	158	158	nan	0.75	0.1
1	159	159	nan	0.75	0.1
1	160	160	nan	0.75	0.1
1	161	161	nan	0.25	0.1
1	162	162	nan	1.0	0.1
1	163	163	nan	0.5	0.1
1	164	164	nan	0.5	0.1
1	165	165	nan	0.5	0.1
1	166	166	nan	1.0	0.1
1	167	167	nan	0.75	0.1
1	168	168	nan	1.0	0.1
1	169	169	nan	0.5	0.1
1	170	170	nan	0.5	0.1
1	171	171	nan	0.25	0.1
1	172	172	nan	0.5	0.1
1	173	173	nan	0.25	0.1
1	174	174	nan	0.75	0.1
1	175	175	nan	0.25	0.1
1	176	176	nan	0.75	0.1
1	177	177	nan	0.5	0.1
1	178	178	nan	0.25	0.1
1	179	179	nan	0.75	0.1
1	180	180	nan	0.5	0.1
1	181	181	nan	0.5	0.1
1	182	182	nan	0.5	0.1
1	183	183	nan	0.5	0.1
1	184	184	nan	0.5	0.1
1	185	185	nan	0.75	0.1
1	186	186	nan	0.75	0.1
1	187	187	nan	0.75	0.1
1	188	188	nan	0.5	0.1
1	189	189	nan	0.5	0.1
1	190	190	nan	0.75	0.1
1	191	191	nan	0.75	0.1
1	192	192	nan	0.25	0.1
1	193	193	nan	0.5	0.1
1	194	194	nan	0.25	0.1
1	195	195	nan	0.25	0.1
1	196	196	nan	0.5	0.1
1	197	197	nan	0.5	0.1
1	198	198	nan	0.5	0.1
1	199	199	nan	0.5	0.1
1	200	200	nan	1.0	0.1
1	201	201	nan	0.5	0.1
1	202	202	nan	0.25	0.1
1	203	203	nan	0.5	0.1
1	204	204	nan	0.75	0.1
2	1	205	nan	0.25	0.1
2	2	206	nan	0.5	0.1
2	3	207	nan	0.25	0.1
2	4	208	nan	0.5	0.1
2	5	209	nan	1.0	0.1
2	6	210	nan	0.75	0.1
2	7	211	nan	0.5	0.1
2	8	212	nan	1.0	0.1
2	9	213	nan	0.5	0.1
2	10	214	nan	0.25	0.1
2	11	215	nan	0.25	0.1
2	12	216	nan	0.5	0.1
2	13	217	nan	0.5	0.1
2	14	218	nan	0.75	0.1
2	15	219	nan	0.5	0.1
2	16	220	nan	1.0	0.1
2	17	221	nan	0.25	0.1
2	18	222	nan	0.75	0.1
2	19	223	nan	0.25	0.1
2	20	224	nan	0.5	0.1
2	21	225	nan	0.75	0.1
2	22	226	nan	0.5	0.1
2	23	227	nan	1.0	0.1
2	24	228	nan	0.75	0.1
2	25	229	nan	0.75	0.1
2	26	230	nan	0.75	0.1
2	27	231	nan	0.5	0.1
2	28	232	nan	0.5	0.1
2	29	233	nan	0.75	0.1
2	30	234	nan	0.5	0.1
2	31	235	nan	1.0	0.1
2	32	236	nan	0.25	0.1
2	33	237	nan	0.75	0.1
2	34	238	nan	0.25	0.1
2	35	239	nan	1.0	0.1
2	36	240	nan	0.5	0.1
2	37	241	nan	1.0	0.1
2	38	242	nan	0.5	0.1
2	39	243	nan	0.5	0.1
2	40	244	nan	0.5	0.1
2	41	245	nan	0.25	0.1
2	42	246	nan	0.75	0.1
2	43	247	nan	0.25	0.1
2	44	248	nan	0.5	0.1
2	45	249	nan	0.5	0.1
2	46	250	nan	1.0	0.1
2	47	251	nan	0.5	0.1
2	48	252	nan	0.75	0.1
2	49	253	nan	0.25	0.1
2	50	254	nan	0.75	0.1
2	51	255	nan	0.25	0.1
2	52	256	nan	0.25	0.1
2	53	257	nan	0.75	0.1
2	54	258	nan	0.5	0.1
2	55	259	nan	0.75	0.1
2	56	260	nan	0.25	0.1
2	57	261	nan	0.5	0.1
2	58	262	nan	0.25	0.1
2	59	263	nan	0.25	0.1
2	60	264	nan	0.25	0.1
2	61	265	nan	0.5	0.1
2	62	266	nan	1.0	0.1
2	63	267	nan	0.25	0.1
2	64	268	nan	0.75	0.1
2	65	269	nan	0.25	0.1
2	66	270	nan	0.25	0.1
2	67	271	nan	0.5	0.1
2	68	272	nan	0.75	0.1
2	69	273	nan	0.25	0.1
2	70	274	nan	0.5	0.1
2	71	275	nan	1.0	0.1
2	72	276	nan	0.5	0.1
2	73	277	nan	0.5	0.1
2	74	278	nan	0.5	0.1
2	75	279	nan	0.5	0.1
2	76	280	nan	0.5	0.1
2	77	281	nan	0.5	0.1
2	78	282	nan	0.5	0.1
2	79	283	nan	0.5	0.1
2	80	284	nan	0.75	0.1
2	81	285	nan	0.5	0.1
2	82	286	nan	0.75	0.1
2	83	287	nan	0.5	0.1
2	84	288	nan	0.5	0.1
2	85	289	nan	0.5	0.1
2	86	290	nan	0.25	0.1
2	87	291	nan	0.75	0.1
2	88	292	nan	0.25	0.1
2	89	293	nan	0.75	0.1
2	90	294	nan	0.5	0.1
2	91	295	nan	0.25	0.1
2	92	296	nan	0.5	0.1
2	93	297	nan	0.5	0.1
2	94	298	nan	1.0	0.1
2	95	299	nan	0.5	0.1
2	96	300	nan	0.25	0.1
2	97	301	nan	1.0	0.1
2	98	302	nan	0.5	0.1
2	99	303	nan	0.25	0.1
2	100	304	nan	0.25	0.1
2	101	305	nan	0.25	0.1
2	102	306	nan	0.5	0.1
2	103	307	nan	0.75	0.1
2	104	308	nan	1.0	0.1
2	105	309	nan	0.75	0.1
2	106	310	nan	0.5	0.1
2	107	311	nan	0.75	0.1
2	108	312	nan	0.5	0.1
2	109	313	nan	0.25	0.1
2	110	314	nan	0.25	0.1
2	111	315	nan	0.5	0.1
2	112	316	nan	0.25	0.1
2	113	317	nan	0.5	0.1
2	114	318	nan	0.5	0.1
2	115	319	nan	0.5	0.1
2	116	320	nan	0.75	0.1
2	117	321	nan	0.75	0.1
2	118	322	nan	0.75	0.1
2	119	323	nan	0.5	0.1
2	120	324	nan	0.25	0.1
2	121	325	nan	1.0	0.1
2	122	326	nan	0.75	0.1
2	123	327	nan	0.25	0.1
2	124	328	nan	0.25	0.1
2	125	329	nan	0.25	0.1
2	126	330	nan	0.75	0.1
2	127	331	nan	0.25	0.1
2	128	332	nan	0.5	0.1
2	129	333	nan	0.25	0.1
2	130	334	nan	0.5	0.1
2	131	335	nan	0.5	0.1
2	132	336	nan	0.5	0.1
2	133	337	nan	0.75	0.1
2	134	338	nan	0.25	0.1
2	135	339	nan	0.5	0.1
2	136	340	nan	0.5	0.1
2	137	341	nan	0.75	0.1
2	138	342	nan	0.25	0.1
2	139	343	nan	1.0	0.1
2	140	344	nan	1.0	0.1
2	141	345	nan	0.75	0.1
2	142	346	nan	0.5	0.1
2	143	347	nan	0.75	0.1
2	144	348	nan	0.75	0.1
2	145	349	nan	0.5	0.1
2	146	350	nan	1.0	0.1
2	147	351	nan	1.0	0.1
2	148	352	nan	0.25	0.1
2	149	353	nan	0.5	0.1
2	150	354	nan	0.25	0.1
2	151	355	nan	0.5	0.1
2	152	356	nan	0.5	0.1
2	153	357	nan	0.5	0.1
2	154	358	nan	0.75	0.1
2	155	359	nan	0.25	0.1
2	156	360	nan	0.75	0.1
2	157	361	nan	0.5	0.1
2	158	362	nan	0.75	0.1
2	159	363	nan	0.5	0.1
2	160	364	nan	0.5	0.1
2	161	365	nan	0.5	0.1
2	162	366	nan	1.0	0.1
2	163	367	nan	1.0	0.1
2	164	368	nan	0.25	0.1
2	165	369	nan	0.25	0.1
2	166	370	nan	0.5	0.1
2	167	371	nan	0.5	0.1
2	168	372	nan	1.0	0.1
2	169	373	nan	0.5	0.1
2	170	374	nan	0.75	0.1
2	171	375	nan	0.5	0.1
2	172	376	nan	0.25	0.1
2	173	377	nan	0.25	0.1
2	174	378	nan	0.25	0.1
2	175	379	nan	0.5	0.1
2	176	380	nan	0.5	0.1
2	177	381	nan	0.25	0.1
2	178	382	nan	0.25	0.1
2	179	383	nan	0.25	0.1
2	180	384	nan	0.5	0.1
2	181	385	nan	1.0	0.1
2	182	386	nan	0.25	0.1
2	183	387	nan	0.25	0.1
2	184	388	nan	0.75	0.1
2	185	389	nan	0.75	0.1
2	186	390	nan	0.5	0.1
2	187	391	nan	0.5	0.1
2	188	392	nan	0.5	0.1
2	189	393	nan	0.5	0.1
2	190	394	nan	0.5	0.1
2	191	395	nan	0.25	0.1
2	192	396	nan	0.75	0.1
2	193	397	nan	0.75	0.1
2	194	398	nan	0.5	0.1
2	195	399	nan	0.75	0.1
2	196	400	nan	0.75	0.1
2	197	401	nan	0.25	0.1
2	198	402	nan	0.5	0.1
2	199	403	nan	0.75	0.1
2	200	404	nan	0.75	0.1
2	201	405	nan	0.25	0.1
2	202	406	nan	0.25	0.1
2	203	407	nan	0.5	0.1
2	204	408	nan	0.5	0.1
3	1	409	nan	0.5	0.1
3	2	410	nan	0.25	0.1
3	3	411	nan	0.75	0.1
3	4	412	nan	0.25	0.1
3	5	413	nan	0.5	0.1
3	6	414	nan	0.5	0.1
3	7	415	nan	0.5	0.1
3	8	416	nan	0.75	0.1
3	9	417	nan	0.5	0.1
3	10	418	nan	0.75	0.1
3	11	419	nan	0.25	0.1
3	12	420	nan	0.5	0.1
3	13	421	nan	0.5	0.1
3	14	422	nan	0.75	0.1
3	15	423	nan	0.5	0.1
3	16	424	nan	1.0	0.1
3	17	425	nan	0.25	0.1
3	18	426	nan	0.5	0.1
3	19	427	nan	0.25	0.1
3	20	428	nan	0.25	0.1
3	21	429	nan	0.5	0.1
3	22	430	nan	0.5	0.1
3	23	431	nan	1.0	0.1
3	24	432	nan	0.75	0.1
3	25	433	nan	0.75	0.1
3	26	434	nan	0.25	0.1
3	27	435	nan	0.25	0.1
3	28	436	nan	0.75	0.1
3	29	437	nan	0.5	0.1
3	30	438	nan	1.0	0.1
3	31	439	nan	0.75	0.1
3	32	440	nan	0.75	0.1
3	33	441	nan	0.25	0.1
3	34	442	nan	0.25	0.1
3	35	443	nan	0.75	0.1
3	36	444	nan	0.75	0.1
3	37	445	nan	1.0	0.1
3	38	446	nan	0.5	0.1
3	39	447	nan	0.25	0.1
3	40	448	nan	0.75	0.1
3	41	449	nan	0.75	0.1
3	42	450	nan	1.0	0.1
3	43	451	nan	0.5	0.1
3	44	452	nan	0.75	0.1
3	45	453	nan	0.75	0.1
3	46	454	nan	0.25	0.1
3	47	455	nan	0.75	0.1
3	48	456	nan	1.0	0.1
3	49	457	nan	0.75	0.1
3	50	458	nan	1.0	0.1
3	51	459	nan	0.5	0.1
3	52	460	nan	0.5	0.1
3	53	461	nan	0.75	0.1
3	54	462	nan	0.5	0.1
3	55	463	nan	0.75	0.1
3	56	464	nan	0.5	0.1
3	57	465	nan	0.5	0.1
3	58	466	nan	0.75	0.1
3	59	467	nan	0.75	0.1
3	60	468	nan	1.0	0.1
3	61	469	nan	1.0	0.1
3	62	470	nan	1.0	0.1
3	63	471	nan	0.5	0.1
3	64	472	nan	1.0	0.1
3	65	473	nan	0.5	0.1
3	66	474	nan	1.0	0.1
3	67	475	nan	0.25	0.1
3	68	476	nan	0.5	0.1
3	69	477	nan	0.5	0.1
3	70	478	nan	0.5	0.1
3	71	479	nan	0.75	0.1
3	72	480	nan	0.25	0.1
3	73	481	nan	0.25	0.1
3	74	482	nan	0.5	0.1
3	75	483	nan	0.25	0.1
3	76	484	nan	0.25	0.1
3	77	485	nan	0.75	0.1
3	78	486	nan	0.25	0.1
3	79	487	nan	0.5	0.1
3	80	488	nan	1.0	0.1
3	81	489	nan	0.5	0.1
3	82	490	nan	0.25	0.1
3	83	491	nan	0.75	0.1
3	84	492	nan	0.75	0.1
3	85	493	nan	0.75	0.1
3	86	494	nan	0.25	0.1
3	87	495	nan	0.25	0.1
3	88	496	nan	0.75	0.1
3	89	497	nan	0.75	0.1
3	90	498	nan	0.25	0.1
3	91	499	nan	0.25	0.1
3	92	500	nan	0.25	0.1
3	93	501	nan	0.75	0.1
3	94	502	nan	0.5	0.1
3	95	503	nan	0.25	0.1
3	96	504	nan	0.75	0.1
3	97	505	nan	0.25	0.1
3	98	506	nan	0.5	0.1
3	99	507	nan	0.25	0.1
3	100	508	nan	0.25	0.1
3	101	509	nan	0.5	0.1
3	102	510	nan	1.0	0.1
3	103	511	nan	0.5	0.1
3	104	512	nan	0.5	0.1
3	105	513	nan	0.25	0.1
3	106	514	nan	0.75	0.1
3	107	515	nan	1.0	0.1
3	108	516	nan	0.25	0.1
3	109	517	nan	1.0	0.1
3	110	518	nan	0.5	0.1
3	111	519	nan	0.25	0.1
3	112	520	nan	0.75	0.1
3	113	521	nan	0.25	0.1
3	114	522	nan	0.5	0.1
3	115	523	nan	0.75	0.1
3	116	524	nan	0.25	0.1
3	117	525	nan	0.5	0.1
3	118	526	nan	0.5	0.1
3	119	527	nan	0.25	0.1
3	120	528	nan	0.5	0.1
3	121	529	nan	0.5	0.1
3	122	530	nan	0.5	0.1
3	123	531	nan	0.5	0.1
3	124	532	nan	0.75	0.1
3	125	533	nan	0.75	0.1
3	126	534	nan	0.5	0.1
3	127	535	nan	0.25	0.1
3	128	536	nan	0.5	0.1
3	129	537	nan	0.75	0.1
3	130	538	nan	0.5	0.1
3	131	539	nan	0.75	0.1
3	132	540	nan	0.5	0.1
3	133	541	nan	0.75	0.1
3	134	542	nan	1.0	0.1
3	135	543	nan	0.25	0.1
3	136	544	nan	0.5	0.1
3	137	545	nan	0.5	0.1
3	138	546	nan	0.5	0.1
3	139	547	nan	0.75	0.1
3	140	548	nan	0.75	0.1
3	141	549	nan	0.75	0.1
3	142	550	nan	0.25	0.1
3	143	551	nan	0.5	0.1
3	144	552	nan	0.5	0.1
3	145	553	nan	0.75	0.1
3	146	554	nan	0.75	0.1
3	147	555	nan	0.5	0.1
3	148	556	nan	0.5	0.1
3	149	557	nan	0.75	0.1
3	150	558	nan	0.5	0.1
3	151	559	nan	0.25	0.1
3	152	560	nan	0.25	0.1
3	153	561	nan	0.5	0.1
3	154	562	nan	0.5	0.1
3	155	563	nan	0.75	0.1
3	156	564	nan	0.5	0.1
3	157	565	nan	0.75	0.1
3	158	566	nan	0.5	0.1
3	159	567	nan	0.5	0.1
3	160	568	nan	0.25	0.1
3	161	569	nan	0.25	0.1
3	162	570	nan	0.5	0.1
3	163	571	nan	0.25	0.1
3	164	572	nan	1.0	0.1
3	165	573	nan	0.5	0.1
3	166	574	nan	0.75	0.1
3	167	575	nan	0.5	0.1
3	168	576	nan	0.5	0.1
3	169	577	nan	0.75	0.1
3	170	578	nan	0.5	0.1
3	171	579	nan	0.75	0.1
3	172	580	nan	0.5	0.1
3	173	581	nan	0.5	0.1
3	174	582	nan	0.5	0.1
3	175	583	nan	0.75	0.1
3	176	584	nan	0.25	0.1
3	177	585	nan	0.5	0.1
3	178	586	nan	0.25	0.1
3	179	587	nan	1.0	0.1
3	180	588	nan	0.25	0.1
3	181	589	nan	0.5	0.1
3	182	590	nan	0.75	0.1
3	183	591	nan	1.0	0.1
3	184	592	nan	0.75	0.1
3	185	593	nan	0.5	0.1
3	186	594	nan	0.25	0.1
3	187	595	nan	0.5	0.1
3	188	596	nan	0.5	0.1
3	189	597	nan	0.25	0.1
3	190	598	nan	0.25	0.1
3	191	599	nan	0.25	0.1
3	192	600	nan	0.25	0.1
3	193	601	nan	0.5	0.1
3	194	602	nan	0.5	0.1
3	195	603	nan	0.25	0.1
3	196	604	nan	0.5	0.1
3	197	605	nan	1.0	0.1
3	198	606	nan	0.75	0.1
3	199	607	nan	0.25	0.1
3	200	608	nan	0.75	0.1
3	201	609	nan	0.5	0.1
3	202	610	nan	0.5	0.1
3	203	611	nan	0.5	0.1
3	204	612	nan	0.75	0.1
4	1	613	nan	0.5	0.1
4	2	614	nan	0.25	0.1
4	3	615	nan	0.5	0.1
4	4	616	nan	0.75	0.1
4	5	617	nan	0.5	0.1
4	6	618	nan	0.75	0.1
4	7	619	nan	0.5	0.1
4	8	620	nan	0.75	0.1
4	9	621	nan	0.5	0.1
4	10	622	nan	0.75	0.1
4	11	623	nan	0.75	0.1
4	12	624	nan	0.5	0.1
4	13	625	nan	0.25	0.1
4	14	626	nan	0.25	0.1
4	15	627	nan	0.25	0.1
4	16	628	nan	0.25	0.1
4	17	629	nan	0.75	0.1
4	18	630	nan	0.25	0.1
4	19	631	nan	0.5	0.1
4	20	632	nan	0.75	0.1
4	21	633	nan	0.75	0.1
4	22	634	nan	0.25	0.1
4	23	635	nan	0.25	0.1
4	24	636	nan	0.25	0.1
4	25	637	nan	0.75	0.1
4	26	638	nan	0.5	0.1
4	27	639	nan	0.5	0.1
4	28	640	nan	1.0	0.1
4	29	641	nan	0.5	0.1
4	30	642	nan	0.5	0.1
4	31	643	nan	0.75	0.1
4	32	644	nan	0.75	0.1
4	33	645	nan	0.5	0.1
4	34	646	nan	0.25	0.1
4	35	647	nan	0.25	0.1
4	36	648	nan	1.0	0.1
4	37	649	nan	0.75	0.1
4	38	650	nan	0.5	0.1
4	39	651	nan	0.5	0.1
4	40	652	nan	0.25	0.1
4	41	653	nan	0.75	0.1
4	42	654	nan	0.75	0.1
4	43	655	nan	0.5	0.1
4	44	656	nan	0.75	0.1
4	45	657	nan	0.5	0.1
4	46	658	nan	0.25	0.1
4	47	659	nan	0.25	0.1
4	48	660	nan	0.5	0.1
4	49	661	nan	0.5	0.1
4	50	662	nan	0.25	0.1
4	51	663	nan	0.75	0.1
4	52	664	nan	0.75	0.1
4	53	665	nan	0.5	0.1
4	54	666	nan	0.5	0.1
4	55	667	nan	0.25	0.1
4	56	668	nan	0.5	0.1
4	57	669	nan	0.25	0.1
4	58	670	nan	0.75	0.1
4	59	671	nan	0.75	0.1
4	60	672	nan	0.5	0.1
4	61	673	nan	0.5	0.1
4	62	674	nan	0.5	0.1
4	63	675	nan	0.5	0.1
4	64	676	nan	0.5	0.1
4	65	677	nan	0.5	0.1
4	66	678	nan	0.5	0.1
4	67	679	nan	0.75	0.1
4	68	680	nan	0.75	0.1
4	69	681	nan	0.25	0.1
4	70	682	nan	0.25	0.1
4	71	683	nan	0.25	0.1
4	72	684	nan	0.5	0.1
4	73	685	nan	0.5	0.1
4	74	686	nan	0.75	0.1
4	75	687	nan	0.25	0.1
4	76	688	nan	1.0	0.1
4	77	689	nan	1.0	0.1
4	78	690	nan	0.5	0.1
4	79	691	nan	0.25	0.1
4	80	692	nan	0.25	0.1
4	81	693	nan	0.75	0.1
4	82	694	nan	0.5	0.1
4	83	695	nan	0.5	0.1
4	84	696	nan	1.0	0.1
4	85	697	nan	0.5	0.1
4	86	698	nan	0.5	0.1
4	87	699	nan	0.25	0.1
4	88	700	nan	0.5	0.1
4	89	701	nan	0.75	0.1
4	90	702	nan	0.75	0.1
4	91	703	nan	0.25	0.1
4	92	704	nan	0.75	0.1
4	93	705	nan	0.75	0.1
4	94	706	nan	0.25	0.1
4	95	707	nan	0.5	0.1
4	96	708	nan	0.5	0.1
4	97	709	nan	0.25	0.1
4	98	710	nan	0.75	0.1
4	99	711	nan	0.25	0.1
4	100	712	nan	0.75	0.1
4	101	713	nan	0.25	0.1
4	102	714	nan	0.5	0.1
4	103	715	nan	0.5	0.1
4	104	716	nan	0.5	0.1
4	105	717	nan	1.0	0.1
4	106	718	nan	0.75	0.1
4	107	719	nan	0.75	0.1
4	108	720	nan	0.25	0.1
4	109	721	nan	0.5	0.1
4	110	722	nan	0.5	0.1
4	111	723	nan	0.5	0.1
4	112	724	nan	0.75	0.1
4	113	725	nan	0.75	0.1
4	114	726	nan	0.5	0.1
4	115	727	nan	0.5	0.1
4	116	728	nan	0.5	0.1
4	117	729	nan	0.25	0.1
4	118	730	nan	0.75	0.1
4	119	731	nan	0.5	0.1
4	120	732	nan	0.5	0.1
4	121	733	nan	0.75	0.1
4	122	734	nan	0.5	0.1
4	123	735	nan	0.5	0.1
4	124	736	nan	0.5	0.1
4	125	737	nan	0.25	0.1
4	126	738	nan	0.25	0.1
4	127	739	nan	0.5	0.1
4	128	740	nan	0.75	0.1
4	129	741	nan	0.5	0.1
4	130	742	nan	0.75	0.1
4	131	743	nan	0.75	0.1
4	132	744	nan	1.0	0.1
4	133	745	nan	0.5	0.1
4	134	746	nan	1.0	0.1
4	135	747	nan	0.25	0.1
4	136	748	nan	0.5	0.1
4	137	749	nan	0.75	0.1
4	138	750	nan	0.5	0.1
4	139	751	nan	0.5	0.1
4	140	752	nan	0.75	0.1
4	141	753	nan	0.25	0.1
4	142	754	nan	0.5	0.1
4	143	755	nan	0.75	0.1
4	144	756	nan	0.25	0.1
4	145	757	nan	0.75	0.1
4	146	758	nan	0.25	0.1
4	147	759	nan	0.5	0.1
4	148	760	nan	0.75	0.1
4	149	761	nan	0.75	0.1
4	150	762	nan	0.5	0.1
4	151	763	nan	0.75	0.1
4	152	764	nan	0.25	0.1
4	153	765	nan	0.75	0.1
4	154	766	nan	0.75	0.1
4	155	767	nan	0.25	0.1
4	156	768	nan	0.5	0.1
4	157	769	nan	0.5	0.1
4	158	770	nan	0.75	0.1
4	159	771	nan	0.25	0.1
4	160	772	nan	0.25	0.1
4	161	773	nan	0.5	0.1
4	162	774	nan	0.5	0.1
4	163	775	nan	0.5	0.1
4	164	776	nan	0.75	0.1
4	165	777	nan	0.5	0.1
4	166	778	nan	0.5	0.1
4	167	779	nan	0.25	0.1
4	168	780	nan	0.5	0.1
4	169	781	nan	0.25	0.1
4	170	782	nan	0.5	0.1
4	171	783	nan	0.25	0.1
4	172	784	nan	0.5	0.1
4	173	785	nan	1.0	0.1
4	174	786	nan	1.0	0.1
4	175	787	nan	0.5	0.1
4	176	788	nan	0.5	0.1
4	177	789	nan	0.5	0.1
4	178	790	nan	0.5	0.1
4	179	791	nan	0.5	0.1
4	180	792	nan	0.25	0.1
4	181	793	nan	0.25	0.1
4	182	794	nan	0.75	0.1
4	183	795	nan	0.75	0.1
4	184	796	nan	1.0	0.1
4	185	797	nan	0.75	0.1
4	186	798	nan	0.5	0.1
4	187	799	nan	0.5	0.1
4	188	800	nan	0.5	0.1
4	189	801	nan	0.5	0.1
4	190	802	nan	0.5	0.1
4	191	803	nan	1.0	0.1
4	192	804	nan	0.5	0.1
4	193	805	nan	0.75	0.1
4	194	806	nan	0.25	0.1
4	195	807	nan	0.25	0.1
4	196	808	nan	1.0	0.1
4	197	809	nan	0.75	0.1
4	198	810	nan	0.75	0.1
4	199	811	nan	0.5	0.1
4	200	812	nan	0.25	0.1
4	201	813	nan	0.25	0.1
4	202	814	nan	0.5	0.1
4	203	815	nan	0.5	0.1
4	204	816	nan	0.5	0.1
5	1	817	nan	0.75	0.1
