epoch	loss	acc	lr
1	0.8999376893043518	0.75	0.1
1	3.4992564022541046	0.625	0.1
1	7.358299434185028	0.5	0.1
1	6.044134393334389	0.5	0.1
1	4.935244929790497	0.55	0.1
1	4.2391795714696245	0.5416666666666666	0.1
1	3.6926267402512685	0.5714285714285714	0.1
1	3.63622834533453	0.59375	0.1
1	3.5470114482773676	0.5833333333333334	0.1
1	3.4919241845607756	0.575	0.1
1	3.8670741373842414	0.5681818181818182	0.1
1	3.546109128432969	0.6041666666666666	0.1
1	4.112319220430576	0.5961538461538461	0.1
1	4.1619850639253855	0.5714285714285714	0.1
1	4.072498900443316	0.5666666666666667	0.1
1	4.282328731147572	0.546875	0.1
1	4.107279047150822	0.5588235294117647	0.1
1	4.821148235557808	0.5416666666666666	0.1
1	4.716519605760512	0.5526315789473685	0.1
1	4.667930721305311	0.55	0.1
1	4.6539736693458895	0.5476190476190477	0.1
1	4.705421750349077	0.5340909090909091	0.1
1	4.629816769743743	0.532608695652174	0.1
1	4.506521194397162	0.5104166666666666	0.1
1	4.51427016183734	0.5	0.1
1	4.481450043475399	0.5	0.1
1	4.376380663641073	0.5092592592592593	0.1
1	4.36284624612225	0.5089285714285714	0.1
1	4.251821303547456	0.5	0.1
1	4.173776999488473	0.49166666666666664	0.1
1	4.12651757980066	0.47580645161290325	0.1
1	4.055997046991251	0.4609375	0.1
1	4.014427939486323	0.45454545454545453	0.1
1	3.92747869156301	0.45588235294117646	0.1
1	3.833748406491109	0.45714285714285713	0.1
1	3.741803720076051	0.4652777777777778	0.1
1	3.6422468478212484	0.4797297297297297	0.1
1	3.661386874749472	0.48026315789473684	0.1
1	3.70596215262627	0.47435897435897434	0.1
1	3.6460736712440847	0.475	0.1
1	3.5934213041895773	0.47560975609756095	0.1
1	3.523468362965754	0.47619047619047616	0.1
1	3.4685602817077967	0.47674418604651164	0.1
1	3.4408618772233073	0.4715909090909091	0.1
1	3.4087755671805806	0.4666666666666667	0.1
1	3.358238131293784	0.47282608695652173	0.1
1	3.316121326323519	0.46808510638297873	0.1
1	3.289590901850412	0.46875	0.1
1	3.269702402152577	0.46938775510204084	0.1
1	3.2522344844043256	0.465	0.1
1	3.217316009688611	0.47058823529411764	0.1
1	3.1839332710951567	0.46634615384615385	0.1
1	3.1452078272430404	0.4669811320754717	0.1
1	3.1129323148892984	0.4675925925925926	0.1
1	3.0860559911890464	0.4636363636363636	0.1
1	3.0579454828319803	0.4642857142857143	0.1
1	3.022733758808228	0.4649122807017544	0.1
1	2.9901013820078868	0.46120689655172414	0.1
1	2.9537027896208277	0.4661016949152542	0.1
1	2.925882359718283	0.4625	0.1
1	2.8995539305395766	0.45901639344262296	0.1
1	2.8733065574159546	0.4596774193548387	0.1
1	2.8452830299262017	0.4603174603174603	0.1
1	2.814245400368236	0.46875	0.1
1	2.7855969661703477	0.46923076923076923	0.1
1	2.757217739003174	0.4696969696969697	0.1
1	2.7265184186954996	0.47388059701492535	0.1
1	2.69631633721292	0.47794117647058826	0.1
1	2.6694238811083464	0.4782608695652174	0.1
1	2.6413722186216284	0.48214285714285715	0.1
1	2.612231598248784	0.4859154929577465	0.1
1	2.584758375564383	0.4895833333333333	0.1
1	2.55675880172073	0.4931506849315068	0.1
1	2.5386914283641286	0.48986486486486486	0.1
1	2.510858019888401	0.49333333333333335	0.1
1	2.486515634840256	0.4934210526315789	0.1
1	2.488992192431704	0.4902597402597403	0.1
1	2.4707294090245013	0.49038461538461536	0.1
1	2.455901357097716	0.4873417721518987	0.1
1	2.438161276187748	0.4875	0.1
1	2.4176759770438996	0.49074074074074076	0.1
1	2.3999050571242484	0.49085365853658536	0.1
1	2.386320621762649	0.4879518072289157	0.1
1	2.3760293912852095	0.4851190476190476	0.1
1	2.363626845356296	0.4823529411764706	0.1
1	2.344070835775414	0.48546511627906974	0.1
1	2.327808030634776	0.48563218390804597	0.1
1	2.3067668485878543	0.4914772727272727	0.1
1	2.288297862065642	0.4943820224719101	0.1
1	2.275801802923282	0.49444444444444446	0.1
1	2.256972659993303	0.49725274725274726	0.1
1	2.242033677175641	0.5	0.1
1	2.2337006893689915	0.49731182795698925	0.1
1	2.2196750697144805	0.4973404255319149	0.1
1	2.204853842054543	0.49736842105263157	0.1
1	2.1898530335941664	0.5	0.1
1	2.176276537484115	0.5	0.1
1	2.167082454401011	0.5	0.1
1	2.15572489986215	0.5	0.1
1	2.1432817321270705	0.5	0.1
1	2.131939100083148	0.4975247524752475	0.1
1	2.1173373758062426	0.5	0.1
1	2.1044250934303386	0.5	0.1
1	2.0917598547127385	0.5024038461538461	0.1
1	2.0885149557675633	0.5	0.1
1	2.0761196213370225	0.5023584905660378	0.1
1	2.0699004552492473	0.5	0.1
1	2.0624566778402635	0.49537037037037035	0.1
1	2.055055722662615	0.4954128440366973	0.1
1	2.046886973421682	0.49318181818181817	0.1
1	2.038288583022517	0.49324324324324326	0.1
1	2.027184237792556	0.4955357142857143	0.1
1	2.0172823345107314	0.49557522123893805	0.1
1	2.007769264084728	0.4956140350877193	0.1
1	1.999639603819536	0.4956521739130435	0.1
1	1.9901644026796366	0.4956896551724138	0.1
1	1.9798183165426948	0.49786324786324787	0.1
1	1.973514141609608	0.4957627118644068	0.1
1	1.9633617670971806	0.49789915966386555	0.1
1	1.9543266762668887	0.4979166666666667	0.1
1	1.9473602071650757	0.49793388429752067	0.1
1	1.9383104071631783	0.4979508196721312	0.1
1	1.9317372135393989	0.49796747967479676	0.1
1	1.9225659658231082	0.5	0.1
1	1.9192382401823997	0.498	0.1
1	1.9089936840510557	0.501984126984127	0.1
1	1.9037908549735865	0.5	0.1
